"Day","Transaction ID","Order name","Payment gateway","Credit card type","Credit card tier","Billing country","Gift card ID","Gross payments","Refunded payments","Net payments"
"2026-06-12",9029695766824,"#149915","paypal",,,"United States",0,66.69,0,66.69
"2026-06-12",9029344559400,"#149814","shopify_payments","visa","standard","United States",0,69.57,0,69.57
"2026-06-12",9027251011880,"#138839","shopify_payments","visa","standard","United States",0,0,-61,-61
"2026-06-12",9028186964264,"#149568","shopify_payments","visa","standard","New Zealand",0,121.22,0,121.22
"2026-06-12",9028680745256,"#149681","shopify_payments","visa","standard","Canada",0,67.11,0,67.11
"2026-06-12",9027948773672,"#149501","shopify_payments","visa","standard","United States",0,70.94,0,70.94
"2026-06-12",9028172349736,"#149566","shopify_payments","master","standard","United States",0,64.84,0,64.84
"2026-06-12",9027744235816,"#149455","shopify_payments","visa","standard","United States",0,85.15,0,85.15
"2026-06-12",9027652976936,"#149428","paypal",,,"United States",0,137.27,0,137.27
"2026-06-12",9028794974504,"#149695","shopify_payments","master","standard","Canada",0,67.08,0,67.08
"2026-06-12",9027325460776,"#134810","Afterpay (New)",,,"United States",0,0,-60.16,-60.16
"2026-06-12",9028063559976,"#149538","shopify_payments","american_express","premium","United States",0,70.9,0,70.9
"2026-06-12",9029203591464,"#149780","shopify_payments","master","standard","United States",0,70.97,0,70.97
"2026-06-12",9027189506344,"#149316","shopify_payments","visa","standard","United States",0,68.63,0,68.63
"2026-06-12",9028330848552,"#149607","shopify_payments","master","standard","United States",0,66.72,0,66.72
"2026-06-12",9028783898920,"#149691","shopify_payments","visa","standard","United Kingdom",0,68.58,0,68.58
"2026-06-12",9028000219432,"#149514","shopify_payments","visa","standard","Canada",0,68.05,0,68.05
"2026-06-12",9027649896744,"#149425","shopify_payments","visa","standard","United States",0,85.35,0,85.35
"2026-06-12",9028587127080,"#149655","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-12",9027124298024,"#149292","shopify_payments","master","standard","United States",0,65.77,0,65.77
"2026-06-12",9028850483496,"#149706","shopify_payments","visa","standard","Australia",0,69.97,0,69.97
"2026-06-12",9029267685672,"#149795","shopify_payments","master","standard","United States",0,70.99,0,70.99
"2026-06-12",9028335403304,"#149609","shopify_payments","visa","standard","United States",0,36.2,0,36.2
"2026-06-12",9029803442472,"#149938","paypal",,,"United States",0,70.95,0,70.95
"2026-06-12",9029776736552,"#149929","shopify_payments","visa","standard","United States",0,70.91,0,70.91
"2026-06-12",9027143926056,"#149298","paypal",,,"United States",0,125.83,0,125.83
"2026-06-12",9027682271528,"#149433","shopify_payments","master","standard","Canada",0,177.26,0,177.26
"2026-06-12",9027979575592,"#149508","shopify_payments","visa","standard","United States",0,70.92,0,70.92
"2026-06-12",9028394451240,"#149620","shopify_payments","master","standard","Canada",0,37.12,0,37.12
"2026-06-12",9027843227944,"#149473","shopify_payments","visa","standard","United States",0,70.94,0,70.94
"2026-06-12",9027267985704,"#149337","paypal",,,"United States",0,74.35,0,74.35
"2026-06-12",9028460380456,"#149629","shopify_payments","visa","standard","United States",0,71.09,0,71.09
"2026-06-12",9028100686120,"#149548","shopify_payments","master","standard","United States",0,69.48,0,69.48
"2026-06-12",9027385622824,"#149363","shopify_payments","american_express","premium","United States",0,68.68,0,68.68
"2026-06-12",9028487184680,"#139639","shopify_payments","american_express","premium","United States",0,0,-30.51,-30.51
"2026-06-12",9027181314344,"#149314","shopify_payments","visa","standard","United States",0,68.63,0,68.63
"2026-06-12",9028086530344,"#149545","shopify_payments","master","standard","United States",0,70.9,0,70.9
"2026-06-12",9028595220776,"#149659","shopify_payments","visa","standard","United States",0,130.69,0,130.69
"2026-06-12",9028146594088,"#149559","shopify_payments","visa","standard","New Zealand",0,72.83,0,72.83
"2026-06-12",9029132583208,"#149761","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-12",9028922933544,"#149722","paypal",,,"United States",0,0,-4.29,-4.29
"2026-06-12",9027476455720,"#149385","shopify_payments","visa","standard","United States",0,68.88,0,68.88
"2026-06-12",9028646043944,"#149676","shopify_payments","visa","standard","United States",0,71.03,0,71.03
"2026-06-12",9028919689512,"#149721","paypal",,,"United Kingdom",0,39.17,0,39.17
"2026-06-12",9029300191528,"#149804","shopify_payments","master","standard","United States",0,0,-4.26,-4.26
"2026-06-12",9029515772200,"#149863","shopify_payments","visa","standard","Canada",0,87.42,0,87.42
"2026-06-12",9028019519784,"#133749","shopify_payments","visa","standard","United States",0,0,-48.82,-48.82
"2026-06-12",9027434217768,"#149377","shopify_payments","visa","standard","United Kingdom",0,74.31,0,74.31
"2026-06-12",9028449075496,"#149628","shopify_payments","visa","standard","Canada",0,72.21,0,72.21
"2026-06-12",9028187062568,"#149569","shopify_payments","master","standard","United States",0,70.94,0,70.94
"2026-06-12",9028026335528,"#149522","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-12",9029823070504,"#149947","shopify_payments","visa","standard","Canada",0,65.49,0,65.49
"2026-06-12",9027695771944,"#149440","shopify_payments","visa","standard","United States",0,56.26,0,56.26
"2026-06-12",9029489459496,"#149860","paypal",,,"United Kingdom",0,67.38,0,67.38
"2026-06-12",9029536481576,"#149867","shopify_payments","visa","standard","United States",0,69.65,0,69.65
"2026-06-12",9029750456616,"#149925","shopify_payments","visa","standard","United States",0,70.91,0,70.91
"2026-06-12",9027413213480,"#149373","shopify_payments","visa","standard","United States",0,68.68,0,68.68
"2026-06-12",9029360812328,"#149818","shopify_payments","visa","standard","United States",0,64.46,0,64.46
"2026-06-12",9028956193064,"#149733","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-12",9028748443944,"#149686","shopify_payments","master","standard","Australia",0,63.58,0,63.58
"2026-06-12",9027858563368,"#141903","shopify_payments","master","standard","Canada",0,0,-30.94,-30.94
"2026-06-12",9027953197352,"#149504","paypal",,,"Australia",0,68.97,0,68.97
"2026-06-12",9028472242472,"#149634","shopify_payments","visa","standard","United States",0,34.83,0,34.83
"2026-06-12",9029675680040,"#149905","shopify_payments","visa","standard","United States",0,136.42,0,136.42
"2026-06-12",9028713185576,"#149682","shopify_payments","master","standard","United States",0,71.01,0,71.01
"2026-06-12",9029617353000,"#149888","shopify_payments","visa","standard","United States",0,86.69,0,86.69
"2026-06-12",9029554438440,"#149872","shopify_payments","master","standard","United States",0,69.65,0,69.65
"2026-06-12",9029660246312,"#140723","shopify_payments","master","standard","Australia",0,0,-60,-60
"2026-06-12",9028392943912,"#149619","shopify_payments","visa","standard","United States",0,71.09,0,71.09
"2026-06-12",9027832774952,"#149470","paypal",,,"United States",0,71.49,0,71.49
"2026-06-12",9027159556392,"#149306","shopify_payments","visa","standard","United States",0,70.06,0,70.06
"2026-06-12",9028022206760,"#143771","Afterpay (New)",,,"United States",0,0,-18,-18
"2026-06-12",9027268444456,"#149338","shopify_payments","visa","standard","United States",0,59.81,0,59.81
"2026-06-12",9027339518248,"#133091","shopify_payments","master","standard","United States",0,0,-61,-61
"2026-06-12",9029659197736,"#149903","Afterpay (New)",,,"United States",0,69.53,0,69.53
"2026-06-12",9028185522472,"#149567","shopify_payments","visa","standard","Canada",0,71.08,0,71.08
"2026-06-12",9027275227432,"#128242","shopify_payments","visa","standard","United States",0,0,-51.07,-51.07
"2026-06-12",9027688497448,"#149437","shopify_payments","master","standard","United Kingdom",0,74.34,0,74.34
"2026-06-12",9028974412072,"#149737","shopify_payments","visa","standard","United States",0,72.5,0,72.5
"2026-06-12",9027090612520,"#149282","shopify_payments","visa","standard","United States",0,124.55,0,124.55
"2026-06-12",9029201723688,"#149779","shopify_payments","visa","standard","United Kingdom",0,80,0,80
"2026-06-12",9029500764456,"#149861","shopify_payments","visa","standard","United States",0,71.08,0,71.08
"2026-06-12",9029540086056,"#149868","shopify_payments","master","standard","United States",0,71.08,0,71.08
"2026-06-12",9027875176744,"#149482","shopify_payments","master","standard","Canada",0,135.1,0,135.1
"2026-06-12",9028257415464,"#140482","shopify_payments","visa","standard","United States",0,0,-24.98,-24.98
"2026-06-12",9029785092392,"#149933","shopify_payments","master","standard","Canada",0,128.94,0,128.94
"2026-06-12",9027574038824,"#149405","shopify_payments","visa","standard","United States",0,60.74,0,60.74
"2026-06-12",9027192389928,"#149318","shopify_payments","visa","standard","United States",0,68.63,0,68.63
"2026-06-12",9029367791912,"#149822","paypal",,,"United States",0,69.53,0,69.53
"2026-06-12",9029225840936,"#149785","shopify_payments","visa","standard","Canada",0,72.08,0,72.08
"2026-06-12",9028012900648,"#149518","shopify_payments","master","standard","Canada",0,71.1,0,71.1
"2026-06-12",9029449875752,"#149845","shopify_payments","visa","standard","Canada",0,135.07,0,135.07
"2026-06-12",9028558291240,"#149650","shopify_payments","master","standard","United States",0,66.81,0,66.81
"2026-06-12",9029677744424,"#149906","shopify_payments","american_express","premium","United States",0,71.47,0,71.47
"2026-06-12",9027442278696,"#149380","shopify_payments","master","standard","United States",0,71.15,0,71.15
"2026-06-12",9028078502184,"#149542","shopify_payments","visa","standard","United Kingdom",0,105.64,0,105.64
"2026-06-12",9029017895208,"#149744","shopify_payments",,,"Netherlands",0,78.7,0,78.7
"2026-06-12",9029398167848,"#149830","paypal",,,"United States",0,65.27,0,65.27
"2026-06-12",9028056973608,"#149535","shopify_payments","american_express","premium","United States",0,64.39,0,64.39
"2026-06-12",9027580395816,"#141821","shopify_payments","master","standard","United Kingdom",0,0,-25.13,-25.13
"2026-06-12",9029620498728,"#149890","paypal",,,"Canada",0,72.1,0,72.1
"2026-06-12",9028049043752,"#149530","shopify_payments","master","standard","Canada",0,71.1,0,71.1
"2026-06-12",9027429368104,"#149376","shopify_payments","visa","standard","Canada",0,135.36,0,135.36
"2026-06-12",9028313317672,"#149599","shopify_payments","visa","standard","Australia",0,63.08,0,63.08
"2026-06-12",9027679879464,"#143879","shopify_payments","master","standard","United States",0,0,-3.9,-3.9
"2026-06-12",9027247243560,"#149328","paypal",,,"United States",0,68.63,0,68.63
"2026-06-12",9028056645928,"#149534","shopify_payments","visa","standard","United States",0,70.92,0,70.92
"2026-06-12",9027563028776,"#149401","shopify_payments","visa","standard","United States",0,69.7,0,69.7
"2026-06-13",9030681362728,"#150147","shopify_payments","master","standard","United States",0,69.54,0,69.54
"2026-06-13",9031769325864,"#150411","shopify_payments","visa","standard","New Zealand",0,72.05,0,72.05
"2026-06-13",9032293220648,"#150526","shopify_payments","master","standard","United Kingdom",0,91.34,0,91.34
"2026-06-13",9030601441576,"#150125","shopify_payments","visa","premium","Canada",0,66.95,0,66.95
"2026-06-13",9031965540648,"#150448","shopify_payments","american_express","premium","United States",0,64.43,0,64.43
"2026-06-13",9030811025704,"#150194","paypal",,,"United States",0,70.95,0,70.95
"2026-06-13",9030107824424,"#140632","shopify_payments","american_express","premium","United States",0,0,-62.44,-62.44
"2026-06-13",9032668545320,"#150608","paypal",,,"United States",0,70.98,0,70.98
"2026-06-13",9032155332904,"#150493","shopify_payments","visa","standard","United Kingdom",0,67.36,0,67.36
"2026-06-13",9030815187240,"#150196","shopify_payments","visa","standard","Canada",0,73.04,0,73.04
"2026-06-13",9030770655528,"#150173","shopify_payments","master","standard","United States",0,75.22,0,75.22
"2026-06-13",9030076170536,"#131346","shopify_payments","visa","standard","United States",0,0,-61.03,-61.03
"2026-06-13",9031559545128,"#150380","paypal",,,"Australia",0,65.49,0,65.49
"2026-06-13",9031106724136,"#150276","shopify_payments","visa","standard","Australia",0,64.99,0,64.99
"2026-06-13",9032485241128,"#150568","shopify_payments","master","standard","United Kingdom",0,76.11,0,76.11
"2026-06-13",9032356626728,"#150547","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-13",9031298318632,"#150326","shopify_payments","master","standard","Australia",0,69.47,0,69.47
"2026-06-13",9032530788648,"#150577","shopify_payments","master","standard","United Kingdom",0,70.41,0,70.41
"2026-06-13",9031150928168,"#150288","shopify_payments","master","standard","United States",0,75.22,0,75.22
"2026-06-13",9031582613800,"#150384","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-13",9032484880680,"#150567","shopify_payments","visa","premium","United States",0,70.96,0,70.96
"2026-06-13",9031017857320,"#150251","shopify_payments","visa","standard","Canada",0,66.96,0,66.96
"2026-06-13",9031808057640,"#150420","shopify_payments","master","standard","United Kingdom",0,74.21,0,74.21
"2026-06-13",9029963972904,"#149980","shopify_payments","visa","standard","United States",0,66.69,0,66.69
"2026-06-13",9031089520936,"#150269","paypal",,,"Australia",0,36,0,36
"2026-06-13",9032475541800,"#150566","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-13",9032119877928,"#150485","shopify_payments","master","standard","United States",0,131.99,0,131.99
"2026-06-13",9030464766248,"#150094","paypal",,,"United States",0,69.53,0,69.53
"2026-06-13",9030177882408,"#150022","shopify_payments","visa","standard","United States",0,117.88,0,117.88
"2026-06-13",9032663695656,"#150607","shopify_payments","visa","standard","United States",0,68.12,0,68.12
"2026-06-13",9032279490856,"#150521","shopify_payments","master","standard","United States",0,69.54,0,69.54
"2026-06-13",9030176145704,"#150020","paypal",,,"Canada",0,71.08,0,71.08
"2026-06-13",9031161872680,"#150289","paypal",,,"United States",0,70.95,0,70.95
"2026-06-13",9031922942248,"#150441","shopify_payments","visa","standard","United Kingdom",0,62.22,0,62.22
"2026-06-13",9032645542184,"#150605","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-13",9031372276008,"#150342","shopify_payments","visa","standard","United States",0,69.54,0,69.54
"2026-06-13",9031235764520,"#150310","shopify_payments","visa","standard","Canada",0,72.03,0,72.03
"2026-06-13",9032490287400,"#150571","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-13",9029860720936,"#149955","shopify_payments","visa","standard","Canada",0,60.84,0,60.84
"2026-06-13",9030922830120,"#150222","shopify_payments","master","standard","United States",0,69.54,0,69.54
"2026-06-13",9030028755240,"#149996","shopify_payments","master","standard","Canada",0,135.03,0,135.03
"2026-06-13",9031274234152,"#150319","shopify_payments","visa","standard","United States",0,59.18,0,59.18
